umap_x,umap_y,superclass
5.245628833770752,2.1523804664611816,Meroterpenoids
5.174783229827881,2.091266393661499,Meroterpenoids
3.2638869285583496,2.20816969871521,Sesquiterpenoids
3.1224777698516846,3.3589537143707275,Sesquiterpenoids
1.4219064712524414,4.846691608428955,Diterpenoids
3.1658222675323486,3.234790563583374,Sesquiterpenoids
3.12042236328125,3.3287017345428467,Diterpenoids
3.572002649307251,2.6974480152130127,Sesquiterpenoids
4.314080238342285,1.377773404121399,Meroterpenoids
3.2712998390197754,3.2596278190612793,Meroterpenoids
3.1090340614318848,3.2091662883758545,Sesquiterpenoids
4.117437839508057,1.466482400894165,Meroterpenoids
3.2824156284332275,3.2911038398742676,Sesquiterpenoids
3.3329966068267822,2.9118664264678955,Sesquiterpenoids
8.245671272277832,0.49569031596183777,Naphthalenes
3.233333110809326,2.621918201446533,Diterpenoids
3.1357436180114746,2.570260763168335,Sesquiterpenoids
3.1049201488494873,2.5505905151367188,Monoterpenoids
1.4739989042282104,1.7360724210739136,Triterpenoids
1.6797505617141724,1.739087462425232,Triterpenoids
3.419222593307495,2.593226194381714,Sesquiterpenoids
2.992410898208618,2.591275453567505,Sesquiterpenoids
8.21692180633545,0.6446730494499207,Tryptophan alkaloids
3.5437018871307373,2.1667816638946533,Sesquiterpenoids
8.231156349182129,0.8433918356895447,Isoflavonoids
3.0032012462615967,2.4369587898254395,Monoterpenoids
1.0210689306259155,0.641371488571167,Triterpenoids
1.1653015613555908,0.8018620014190674,Triterpenoids
1.12404203414917,0.7094873785972595,Triterpenoids
1.1730883121490479,0.6936414837837219,Triterpenoids
1.0431264638900757,0.6332311034202576,Triterpenoids
1.064199447631836,0.6837866902351379,Triterpenoids
3.3576433658599854,2.642411231994629,Sesquiterpenoids
1.3680318593978882,4.692712783813477,Meroterpenoids
0.6221151947975159,0.13058437407016754,Triterpenoids
1.6639350652694702,1.5849212408065796,Triterpenoids
1.5727031230926514,1.3315048217773438,Triterpenoids
1.6189746856689453,1.514128565788269,Triterpenoids
1.6038765907287598,1.3443126678466797,Triterpenoids
1.2388254404067993,0.7300767302513123,Triterpenoids
2.8646373748779297,2.597954034805298,Sesquiterpenoids
1.4273955821990967,0.9700185060501099,Triterpenoids
1.2127909660339355,0.7114596366882324,Triterpenoids
7.120340824127197,2.1908938884735107,Tryptophan alkaloids
3.2485709190368652,1.9974064826965332,Sesquiterpenoids
3.6635656356811523,2.314608097076416,Sesquiterpenoids
1.256334900856018,0.931910514831543,Triterpenoids
1.2061095237731934,0.7547144293785095,Triterpenoids
3.038837194442749,2.0867154598236084,Sesquiterpenoids
2.92794132232666,2.585477113723755,Monoterpenoids
3.19718074798584,3.1377673149108887,Meroterpenoids
2.8061795234680176,2.5118768215179443,Sesquiterpenoids
1.2072155475616455,1.014838457107544,Triterpenoids
2.5664901733398438,3.106590509414673,Sesquiterpenoids
1.146011233329773,0.7747687697410583,Triterpenoids
1.1233985424041748,0.5922605991363525,Triterpenoids
3.093594551086426,3.0199668407440186,Diterpenoids
1.3797698020935059,1.762187123298645,Triterpenoids
3.1663384437561035,3.07010817527771,Diterpenoids
8.229703903198242,0.8316429853439331,Isoflavonoids
8.328590393066406,0.4687597453594208,Flavonoids
8.362343788146973,0.27109870314598083,Flavonoids
8.585197448730469,1.7438501119613647,Coumarins
8.353395462036133,0.7125905752182007,Isoflavonoids
3.171219825744629,3.266590118408203,Diterpenoids
3.128695487976074,3.3675599098205566,Diterpenoids
2.985055923461914,2.2283170223236084,Tryptophan alkaloids
0.5648897290229797,1.2329061031341553,Triterpenoids
7.6048150062561035,0.8992469906806946,Coumarins
0.6361092329025269,-0.24594628810882568,Triterpenoids
2.6550796031951904,1.4058949947357178,Diterpenoids
7.702884674072266,0.1568698137998581,Isoflavonoids
2.584937572479248,0.8061355352401733,Diterpenoids
3.1456849575042725,3.1918039321899414,Diterpenoids
4.534006595611572,1.259342074394226,Sesquiterpenoids
3.1488161087036133,1.7566829919815063,Sesquiterpenoids
3.483353853225708,2.045499324798584,Sesquiterpenoids
-0.7760365009307861,2.0102624893188477,Steroids
3.117083787918091,3.0093905925750732,Diterpenoids
0.924901008605957,1.756617784500122,Triterpenoids
0.9885677695274353,1.6839065551757812,Triterpenoids
1.5774942636489868,1.712724208831787,Triterpenoids
0.5415943264961243,1.2983834743499756,Triterpenoids
0.740420937538147,1.748947024345398,Steroids
0.8417328596115112,1.8336498737335205,Triterpenoids
0.5052840113639832,1.3874679803848267,Triterpenoids
0.6133606433868408,1.279905080795288,Triterpenoids
0.5751523375511169,1.3183592557907104,Triterpenoids
0.5431371927261353,1.2927885055541992,Triterpenoids
0.573756754398346,1.8479666709899902,Steroids
0.612995982170105,1.8303526639938354,Steroids
0.5545052886009216,1.8313335180282593,Steroids
-0.5122292041778564,1.824573278427124,Steroids
-0.35888296365737915,1.9890300035476685,Steroids
-0.3054436147212982,1.9255789518356323,Steroids
-0.3103232979774475,1.9160237312316895,Steroids
-0.34856054186820984,1.9001696109771729,Steroids
2.881193161010742,2.566408634185791,Sesquiterpenoids
2.56638240814209,1.4983712434768677,Diterpenoids
2.904980182647705,1.8788175582885742,Diterpenoids
3.7036378383636475,2.771918535232544,Small peptides
4.382129192352295,1.563048005104065,Sesquiterpenoids
1.2455707788467407,0.4464039206504822,Triterpenoids
1.341363549232483,0.2903546988964081,Triterpenoids
1.266348123550415,1.1028473377227783,Triterpenoids
2.9108617305755615,2.799825429916382,Sesquiterpenoids
2.0215401649475098,2.5787734985351562,Sesquiterpenoids
2.025958776473999,2.4175164699554443,Sesquiterpenoids
3.336395025253296,2.959451913833618,Sesquiterpenoids
3.036618232727051,2.7533915042877197,Sesquiterpenoids
1.1759247779846191,0.6636083126068115,Triterpenoids
1.1699215173721313,0.745134711265564,Triterpenoids
8.028916358947754,1.2939448356628418,Isoflavonoids
2.870736837387085,2.689894914627075,Monoterpenoids
4.315250396728516,1.6191623210906982,Monoterpenoids
7.061819553375244,6.4538960456848145,Oligopeptides
7.096157550811768,6.4857683181762695,Oligopeptides
7.106715679168701,6.48971700668335,Oligopeptides
7.09899377822876,6.481083869934082,Oligopeptides
0.637462854385376,1.825448751449585,Steroids
3.657942295074463,2.5297257900238037,Sesquiterpenoids
5.081577301025391,4.809425354003906,Macrolides
2.2829015254974365,3.344116687774658,Diterpenoids
2.2983474731445312,3.3391518592834473,Diterpenoids
2.3155720233917236,3.422579526901245,Diterpenoids
2.210357189178467,3.306269884109497,Diterpenoids
2.2523016929626465,3.2542200088500977,Diterpenoids
2.402103900909424,3.252936363220215,Diterpenoids
2.23764705657959,3.265437602996826,Diterpenoids
2.3896307945251465,3.490344762802124,Diterpenoids
2.5439131259918213,3.5729382038116455,Diterpenoids
2.1435964107513428,3.205634355545044,Diterpenoids
3.4528095722198486,2.504190444946289,Sesquiterpenoids
3.4914748668670654,2.44191312789917,Sesquiterpenoids
3.1311957836151123,2.5096287727355957,Sesquiterpenoids
2.530100107192993,3.1448099613189697,Diterpenoids
2.5936667919158936,3.1617813110351562,Diterpenoids
2.6796932220458984,3.0084638595581055,Diterpenoids
2.6918673515319824,3.053513288497925,Diterpenoids
2.9694533348083496,2.6896893978118896,Sesquiterpenoids
5.40334415435791,5.106342792510986,Linear polyketides
2.7136075496673584,4.159472465515137,Sesquiterpenoids
2.656853437423706,4.483279228210449,Sesquiterpenoids
2.7416114807128906,4.553521156311035,Sesquiterpenoids
2.7175846099853516,3.8255414962768555,Diterpenoids
2.7791857719421387,3.9073004722595215,Diterpenoids
2.8723227977752686,3.8087987899780273,Sesquiterpenoids
2.642756938934326,3.700618267059326,Sesquiterpenoids
2.578331470489502,3.7077863216400146,Sesquiterpenoids
2.655691146850586,3.7338616847991943,Sesquiterpenoids
2.6850993633270264,3.6983983516693115,Sesquiterpenoids
2.6474478244781494,3.7084908485412598,Sesquiterpenoids
2.620056390762329,3.742079734802246,Sesquiterpenoids
2.710047721862793,3.580207347869873,Sesquiterpenoids
2.717933177947998,4.078210830688477,Sesquiterpenoids
2.650909185409546,4.10756778717041,Sesquiterpenoids
2.728303909301758,4.157566547393799,Sesquiterpenoids
2.793783187866211,4.195407867431641,Sesquiterpenoids
2.7142081260681152,4.089704513549805,Sesquiterpenoids
2.7182087898254395,4.090260028839111,Sesquiterpenoids
2.734393835067749,3.8860867023468018,Sesquiterpenoids
2.641221046447754,3.6444954872131348,Sesquiterpenoids
2.5392518043518066,3.605462074279785,Sesquiterpenoids
2.7029356956481934,3.8452138900756836,Diterpenoids
2.6692426204681396,3.770573854446411,Diterpenoids
2.772012710571289,4.0868401527404785,Sesquiterpenoids
2.6519339084625244,3.753208875656128,Sesquiterpenoids
2.6743245124816895,3.9645543098449707,Sesquiterpenoids
2.6269028186798096,4.009587287902832,Sesquiterpenoids
2.586451530456543,4.036448955535889,Sesquiterpenoids
2.5957071781158447,4.110057353973389,Sesquiterpenoids
2.5314345359802246,3.8003993034362793,Sesquiterpenoids
2.590357780456543,3.811190128326416,Sesquiterpenoids
-0.3808232247829437,2.953191041946411,Steroids
2.6076345443725586,3.573819398880005,Sesquiterpenoids
2.5817251205444336,3.731566905975342,Sesquiterpenoids
2.5736887454986572,3.6266167163848877,Sesquiterpenoids
2.536442518234253,3.606034755706787,Sesquiterpenoids
2.7549452781677246,4.070221900939941,Sesquiterpenoids
2.722341299057007,4.078812599182129,Sesquiterpenoids
2.7276597023010254,3.959836006164551,Sesquiterpenoids
2.7422776222229004,3.743412971496582,Sesquiterpenoids
2.6867592334747314,3.5939393043518066,Sesquiterpenoids
1.174615502357483,0.9991855025291443,Triterpenoids
2.7302908897399902,3.4487178325653076,Sesquiterpenoids
2.478950023651123,3.07092547416687,Sesquiterpenoids
1.743678092956543,4.587564945220947,Sesquiterpenoids
1.2559148073196411,3.7057948112487793,Triterpenoids
1.2578097581863403,3.6897552013397217,Triterpenoids
1.195188283920288,3.6998817920684814,Triterpenoids
1.2012120485305786,3.782529354095459,Triterpenoids
3.293227434158325,1.8854243755340576,Sesquiterpenoids
2.3689827919006348,5.075627326965332,Diterpenoids
2.493265390396118,0.9725496172904968,Diterpenoids
3.588346481323242,2.0951499938964844,Sesquiterpenoids
2.899914026260376,4.713800430297852,Triterpenoids
2.4815266132354736,3.1206681728363037,Diterpenoids
2.653829336166382,2.8210082054138184,Sesquiterpenoids
1.8103680610656738,4.786120891571045,Diterpenoids
1.7084558010101318,4.639935493469238,Diterpenoids
3.1988794803619385,2.422654628753662,Diterpenoids
2.740098714828491,0.38327649235725403,Diterpenoids
2.7699573040008545,0.3462202250957489,Diterpenoids
2.1427178382873535,2.997671365737915,Diterpenoids
9.105048179626465,0.8237539529800415,Flavonoids
7.043515682220459,4.375049591064453,Meroterpenoids
1.8177053928375244,4.598848342895508,Diterpenoids
1.944516658782959,4.192634582519531,Diterpenoids
0.44407251477241516,1.8656588792800903,Steroids
0.4022589325904846,1.9004461765289307,Steroids
1.975250005722046,4.0539231300354,Diterpenoids
3.2169158458709717,2.2898333072662354,Diterpenoids
1.5525448322296143,4.907541275024414,Diterpenoids
1.7583147287368774,4.642346382141113,Diterpenoids
1.73111891746521,4.591011047363281,Diterpenoids
1.743764042854309,4.582386493682861,Diterpenoids
1.4362248182296753,4.864727973937988,Diterpenoids
1.4294077157974243,4.866297721862793,Diterpenoids
1.457073450088501,4.9012227058410645,Diterpenoids
1.4361730813980103,4.866415023803711,Diterpenoids
1.4791429042816162,4.907690525054932,Diterpenoids
2.2605154514312744,3.3417859077453613,Diterpenoids
2.324883222579956,5.05780029296875,Diterpenoids
2.6819446086883545,4.137437343597412,Sesquiterpenoids
3.652993679046631,2.652157783508301,Sesquiterpenoids
1.758813500404358,4.608974456787109,Diterpenoids
4.495763301849365,2.4420523643493652,Meroterpenoids
4.507638454437256,2.3464462757110596,Meroterpenoids
3.524545907974243,2.3309454917907715,Monoterpenoids
2.0578110218048096,3.580444097518921,Diterpenoids
2.1154966354370117,3.3804244995117188,Diterpenoids
2.2111659049987793,3.2999753952026367,Diterpenoids
2.1226725578308105,3.3868165016174316,Diterpenoids
2.21996808052063,3.278261184692383,Diterpenoids
3.6748151779174805,2.8419673442840576,Sesquiterpenoids
2.252086877822876,3.263256788253784,Diterpenoids
1.169228196144104,3.7955896854400635,Triterpenoids
4.460790157318115,4.725764751434326,Sesquiterpenoids
2.5233688354492188,3.198551893234253,Diterpenoids
2.6253812313079834,2.802608013153076,Sesquiterpenoids
2.4713079929351807,3.38525390625,Diterpenoids
3.057720899581909,2.1772661209106445,Sesquiterpenoids
1.9999781847000122,0.5011483430862427,Diterpenoids
2.138343572616577,0.4210800528526306,Diterpenoids
2.091653347015381,0.3397533595561981,Diterpenoids
2.280639410018921,3.1422295570373535,Diterpenoids
2.2316997051239014,3.3381779193878174,Diterpenoids
5.031842231750488,4.834322452545166,Macrolides
3.370840311050415,1.8714298009872437,Sesquiterpenoids
3.912297010421753,1.8782999515533447,Sesquiterpenoids
3.903931140899658,1.7572977542877197,Sesquiterpenoids
3.2704885005950928,1.7406284809112549,Sesquiterpenoids
2.346845865249634,5.084956645965576,Diterpenoids
3.4130473136901855,1.7880746126174927,Sesquiterpenoids
5.720272541046143,5.573774337768555,Oligopeptides
4.718681335449219,4.840661525726318,Linear polyketides
3.550389289855957,2.163644790649414,Sesquiterpenoids
2.510244607925415,0.4495750367641449,Diterpenoids
2.9419469833374023,4.064453601837158,Sesquiterpenoids
3.2600343227386475,3.576761484146118,Diterpenoids
3.5065460205078125,2.142151355743408,Sesquiterpenoids
2.7258694171905518,4.015899658203125,Sesquiterpenoids
2.7142999172210693,4.057966709136963,Sesquiterpenoids
2.6971776485443115,4.035680770874023,Sesquiterpenoids
3.094223976135254,2.5389208793640137,Sesquiterpenoids
1.4828922748565674,4.919435977935791,Diterpenoids
2.341981887817383,5.047353267669678,Diterpenoids
2.9330570697784424,3.1249265670776367,Diterpenoids
2.8551154136657715,3.178514003753662,Sesquiterpenoids
2.345444917678833,5.033932685852051,Diterpenoids
5.084142684936523,4.8250346183776855,Linear polyketides
4.9182963371276855,4.762801170349121,Linear polyketides
4.418303489685059,2.355471611022949,Meroterpenoids
2.4788973331451416,3.136430263519287,Diterpenoids
2.360196590423584,2.8526504039764404,Diterpenoids
2.3718531131744385,2.97967529296875,Diterpenoids
2.340010404586792,3.0986762046813965,Diterpenoids
2.2409191131591797,3.0058133602142334,Diterpenoids
2.2316837310791016,3.0495145320892334,Diterpenoids
2.443303108215332,2.8652853965759277,Diterpenoids
2.148528575897217,0.43674322962760925,Diterpenoids
2.1293885707855225,0.33884236216545105,Diterpenoids
2.0550553798675537,0.2895372807979584,Diterpenoids
2.432758331298828,2.805734395980835,Diterpenoids
2.1417973041534424,0.43770483136177063,Diterpenoids
4.446808338165283,2.4112908840179443,Triterpenoids
4.484405040740967,2.3887178897857666,Meroterpenoids
3.134974718093872,2.242483377456665,Sesquiterpenoids
2.050787925720215,3.950824022293091,Diterpenoids
2.0596301555633545,3.918757200241089,Diterpenoids
2.048222303390503,3.9417226314544678,Diterpenoids
2.3490846157073975,5.025487422943115,Diterpenoids
2.090625286102295,3.933641195297241,Diterpenoids
2.0723369121551514,3.917055130004883,Diterpenoids
2.065340757369995,3.9495668411254883,Diterpenoids
3.558454751968384,2.738239288330078,Sesquiterpenoids
3.493544101715088,2.6251118183135986,Sesquiterpenoids
1.1821664571762085,1.4587684869766235,Sesquiterpenoids
3.340714931488037,2.1264994144439697,Sesquiterpenoids
2.963090658187866,2.5312633514404297,Sesquiterpenoids
3.1517653465270996,2.5484237670898438,Sesquiterpenoids
2.0899147987365723,3.9482805728912354,Diterpenoids
2.062699317932129,3.9120240211486816,Diterpenoids
3.3010365962982178,2.3260672092437744,Sesquiterpenoids
2.9696857929229736,2.645859956741333,Sesquiterpenoids
3.1354446411132812,2.5699126720428467,Diterpenoids
2.981804609298706,2.3228771686553955,Diterpenoids
2.506382465362549,2.64452862739563,Diterpenoids
2.7450833320617676,2.761613607406616,Sesquiterpenoids
2.7984278202056885,2.632688283920288,Sesquiterpenoids
2.833197593688965,3.5261378288269043,Sesquiterpenoids
2.355196714401245,5.115533351898193,Diterpenoids
2.3660008907318115,5.095339298248291,Diterpenoids
2.308183431625366,5.118434429168701,Diterpenoids
2.3953444957733154,5.157936096191406,Diterpenoids
2.3915421962738037,5.152481555938721,Diterpenoids
2.4328360557556152,5.210713863372803,Diterpenoids
2.4357991218566895,2.473982334136963,Diterpenoids
3.4223501682281494,1.9955238103866577,Sesquiterpenoids
4.903228282928467,0.9856283068656921,Meroterpenoids
2.759613037109375,2.521315574645996,Diterpenoids
1.7426725625991821,-0.3391076326370239,Triterpenoids
3.5070037841796875,2.6826789379119873,Sesquiterpenoids
3.68798565864563,2.925628662109375,Sesquiterpenoids
-0.225999653339386,2.3526508808135986,Steroids
3.2457332611083984,3.5130062103271484,Diterpenoids
3.3124992847442627,2.218204975128174,Sesquiterpenoids
2.608765125274658,0.22347652912139893,Diterpenoids
2.546975612640381,0.2164565622806549,Diterpenoids
2.4813241958618164,0.2403273731470108,Diterpenoids
2.5059549808502197,0.19533784687519073,Diterpenoids
2.6042137145996094,0.1829296052455902,Diterpenoids
2.5268847942352295,0.18485386669635773,Diterpenoids
2.4628498554229736,0.29714855551719666,Diterpenoids
2.6835758686065674,0.27469968795776367,Diterpenoids
2.659940004348755,0.19160564243793488,Diterpenoids
2.660099983215332,0.2256646454334259,Diterpenoids
2.6185879707336426,0.17623955011367798,Sesquiterpenoids
2.6191790103912354,0.17086681723594666,Diterpenoids
2.64495587348938,0.2018158733844757,Diterpenoids
2.549330234527588,0.23368172347545624,Diterpenoids
2.5826547145843506,0.1659317910671234,Sesquiterpenoids
2.6910674571990967,0.2038085162639618,Diterpenoids
2.5754480361938477,0.21454830467700958,Diterpenoids
2.5628345012664795,0.20063701272010803,Diterpenoids
2.4983043670654297,0.2004440575838089,Diterpenoids
2.6516332626342773,0.23499758541584015,Diterpenoids
3.620159149169922,2.8538143634796143,Sesquiterpenoids
2.794877290725708,3.2842140197753906,Sesquiterpenoids
2.976907730102539,3.555914878845215,Sesquiterpenoids
3.2475130558013916,2.1854465007781982,Diterpenoids
3.1671602725982666,2.189307451248169,Sesquiterpenoids
3.0931403636932373,2.54646897315979,Sesquiterpenoids
2.9412682056427,3.709568738937378,Sesquiterpenoids
3.384646415710449,2.4142677783966064,Sesquiterpenoids
3.277864933013916,2.3933777809143066,Sesquiterpenoids
3.2432057857513428,3.542188882827759,Diterpenoids
3.131279945373535,2.3024442195892334,Sesquiterpenoids
2.976055145263672,3.047342300415039,Diterpenoids
3.0307204723358154,2.5429317951202393,Diterpenoids
2.3796982765197754,5.123269081115723,Diterpenoids
3.4346964359283447,2.4961178302764893,Sesquiterpenoids
3.3574087619781494,2.4094386100769043,Sesquiterpenoids
3.6871981620788574,2.143070697784424,Diterpenoids
2.7356157302856445,3.8631348609924316,Diterpenoids
3.1379218101501465,2.5530762672424316,Diterpenoids
3.045203924179077,2.35390567779541,Diterpenoids
3.151944875717163,3.555868148803711,Diterpenoids
3.0865440368652344,3.6889266967773438,Diterpenoids
3.6804778575897217,1.9568761587142944,Sesquiterpenoids
3.733841896057129,1.939886450767517,Sesquiterpenoids
3.9480140209198,2.038752317428589,Sesquiterpenoids
2.751286029815674,0.28674212098121643,Sesquiterpenoids
2.4790842533111572,3.4556961059570312,Diterpenoids
3.084233283996582,2.454873561859131,Sesquiterpenoids
3.4176385402679443,2.1535255908966064,Sesquiterpenoids
3.154764175415039,2.1378729343414307,Sesquiterpenoids
2.5470502376556396,0.17880740761756897,Sesquiterpenoids
3.8787903785705566,0.9359400272369385,Diterpenoids
3.9367730617523193,0.9552257061004639,Diterpenoids
5.148865222930908,2.858799695968628,Monoterpenoids
2.4055912494659424,3.206932306289673,Sesquiterpenoids
3.45090651512146,3.552964925765991,Sesquiterpenoids
3.3313755989074707,2.8670737743377686,Sesquiterpenoids
3.159907341003418,3.0184032917022705,Sesquiterpenoids
4.093538284301758,2.547691583633423,Sesquiterpenoids
3.9423468112945557,2.3650474548339844,Sesquiterpenoids
3.051062822341919,2.9725003242492676,Sesquiterpenoids
2.9655935764312744,2.976160764694214,Sesquiterpenoids
2.1071701049804688,2.671999931335449,Sesquiterpenoids
2.8974313735961914,2.1332409381866455,Tryptophan alkaloids
7.056923866271973,6.444187164306641,Oligopeptides
5.991550445556641,3.7651631832122803,Sesquiterpenoids
6.324700355529785,2.2574312686920166,Cyclic polyketides
3.2831919193267822,2.442835807800293,Sesquiterpenoids
3.100566864013672,3.6774749755859375,Diterpenoids
3.1608402729034424,3.580429792404175,Diterpenoids
5.589642524719238,3.156583786010742,Meroterpenoids
7.370571613311768,2.581669569015503,Meroterpenoids
4.289705276489258,1.6960854530334473,Monoterpenoids
2.6515300273895264,0.2339606136083603,Diterpenoids
7.623448848724365,1.045626163482666,Coumarins
4.681240081787109,2.2683792114257812,Monoterpenoids
7.579460620880127,0.8638386726379395,Coumarins
7.915269374847412,3.2330074310302734,Tryptophan alkaloids
7.264406681060791,2.5909886360168457,Polycyclic aromatic polyketides
7.171738624572754,0.6022430658340454,Flavonoids
7.510266304016113,0.8604579567909241,Coumarins
6.858677387237549,5.6602396965026855,Oligopeptides
4.346189022064209,1.461045503616333,Monoterpenoids
4.237872123718262,1.2440762519836426,Monoterpenoids
4.738125801086426,1.2222845554351807,Sesquiterpenoids
2.761899709701538,1.1864815950393677,Diterpenoids
0.62945157289505,-0.21785956621170044,Triterpenoids
4.374763011932373,1.4115242958068848,Sesquiterpenoids
4.0537824630737305,1.3407152891159058,Monoterpenoids
4.599254131317139,5.016536712646484,Diterpenoids
4.614151954650879,4.999239444732666,Diterpenoids
4.509352684020996,5.003174781799316,Diterpenoids
4.596281051635742,5.0256123542785645,Diterpenoids
2.6316137313842773,0.9069609045982361,Diterpenoids
4.612191200256348,1.228395700454712,Sesquiterpenoids
-0.796200156211853,1.9293980598449707,Steroids
-0.7868458032608032,1.8544180393218994,Steroids
4.374631404876709,2.1762237548828125,Monoterpenoids
4.358193874359131,1.3775264024734497,Triterpenoids
4.626468658447266,1.520836591720581,Monoterpenoids
3.0273728370666504,1.6115412712097168,Tryptophan alkaloids
2.8733766078948975,1.9725924730300903,Sesquiterpenoids
3.0576159954071045,1.4672906398773193,Diterpenoids
2.9722657203674316,1.5424832105636597,Diterpenoids
3.070544719696045,1.566149115562439,Diterpenoids
2.923964262008667,1.5636459589004517,Diterpenoids
3.0051040649414062,1.498186469078064,Diterpenoids
1.3763455152511597,4.769315719604492,Diterpenoids
5.08489465713501,1.537456750869751,Coumarins
4.918724060058594,1.8797122240066528,Coumarins
1.4048985242843628,4.76378059387207,Diterpenoids
2.7426095008850098,1.0556721687316895,Diterpenoids
2.6384854316711426,1.2454358339309692,Diterpenoids
2.879136085510254,1.8266382217407227,Diterpenoids
2.8388311862945557,1.7347252368927002,Sesquiterpenoids
2.9369328022003174,1.5947927236557007,Diterpenoids
2.8194849491119385,1.7696210145950317,Diterpenoids
2.815586566925049,1.8070557117462158,Diterpenoids
2.7151341438293457,1.388895034790039,Diterpenoids
3.2602953910827637,1.541210412979126,Diterpenoids
2.971285581588745,1.1788281202316284,Diterpenoids
2.4254419803619385,0.8977460265159607,Diterpenoids
2.956555128097534,1.3903450965881348,Diterpenoids
2.8447470664978027,1.1487175226211548,Diterpenoids
2.763869524002075,1.1328908205032349,Diterpenoids
2.8066041469573975,1.1716039180755615,Diterpenoids
8.837407112121582,2.2081193923950195,Sesquiterpenoids
3.276660203933716,1.496911883354187,Diterpenoids
9.251760482788086,4.847757339477539,Tryptophan alkaloids
2.167677879333496,2.397568702697754,Diterpenoids
1.8873447179794312,2.4345052242279053,Diterpenoids
-0.5856857895851135,2.0404441356658936,Steroids
4.5371222496032715,-1.574345588684082,Monoterpenoids
4.700078010559082,-1.355495572090149,Tyrosine alkaloids
3.1443989276885986,3.6960556507110596,Monoterpenoids
4.552017688751221,-1.5581951141357422,Monoterpenoids
3.776702642440796,2.023993492126465,Monoterpenoids
-0.6095533967018127,1.6995316743850708,Steroids
-0.8690614700317383,1.941190242767334,Steroids
-0.6162187457084656,2.083315134048462,Steroids
-0.5991683006286621,2.1177470684051514,Steroids
9.191697120666504,4.445394039154053,Tryptophan alkaloids
9.207050323486328,4.415072917938232,Tryptophan alkaloids
5.440944194793701,2.7008492946624756,Linear polyketides
