umap_x,umap_y,superclass
-3.055224657058716,8.271013259887695,Triterpenoids
-1.3869236707687378,10.069198608398438,Sesquiterpenoids
-3.2215564250946045,8.417410850524902,Triterpenoids
-3.300990343093872,8.332440376281738,Triterpenoids
-0.8445812463760376,10.122363090515137,Diterpenoids
-3.114898681640625,7.527413368225098,Triterpenoids
-0.9349477887153625,10.161441802978516,Diterpenoids
5.8370361328125,10.13075065612793,Isoflavonoids
5.236894607543945,11.163508415222168,Flavonoids
4.955833435058594,10.973675727844238,Flavonoids
6.299615859985352,10.475537300109863,Coumarins
5.8559675216674805,10.207222938537598,Isoflavonoids
0.13713736832141876,10.389429092407227,Diterpenoids
0.01019351463764906,10.330400466918945,Diterpenoids
6.704803943634033,4.016197204589844,Tryptophan alkaloids
-3.404003143310547,7.198403835296631,Triterpenoids
5.593592643737793,9.839653968811035,Coumarins
-4.448740482330322,7.916021823883057,Triterpenoids
-0.9463582634925842,8.09894847869873,Diterpenoids
5.412341117858887,10.736763000488281,Isoflavonoids
-2.957136869430542,9.901982307434082,Diterpenoids
-1.3526463508605957,9.723251342773438,Diterpenoids
2.967587471008301,8.233772277832031,Sesquiterpenoids
-1.4063124656677246,10.129496574401855,Sesquiterpenoids
-1.3286895751953125,10.250693321228027,Sesquiterpenoids
-2.646812677383423,5.539286136627197,Steroids
-1.494736671447754,9.727198600769043,Diterpenoids
-2.9124834537506104,7.441593170166016,Triterpenoids
-2.9211606979370117,7.449919700622559,Triterpenoids
-3.0743508338928223,7.42795991897583,Triterpenoids
-3.4150502681732178,7.210566997528076,Triterpenoids
-2.9736809730529785,6.846397399902344,Steroids
-3.00356125831604,7.33087682723999,Triterpenoids
-3.3486132621765137,7.16952657699585,Triterpenoids
-3.368107318878174,7.22886323928833,Triterpenoids
-3.3649020195007324,7.233333110809326,Triterpenoids
-3.4002935886383057,7.210216999053955,Triterpenoids
-2.9958746433258057,6.671286582946777,Steroids
-2.9695487022399902,6.400503635406494,Steroids
-2.8793857097625732,6.025013446807861,Steroids
-2.7100489139556885,5.6840972900390625,Steroids
-2.891303062438965,5.868404865264893,Steroids
-2.6947855949401855,5.869325160980225,Steroids
-2.8508708477020264,5.871469497680664,Steroids
-2.9134604930877686,5.943596839904785,Steroids
-1.5640109777450562,9.825321197509766,Sesquiterpenoids
-0.8993563652038574,8.168652534484863,Diterpenoids
-2.7851827144622803,9.724627494812012,Diterpenoids
2.8099167346954346,8.25805950164795,Small peptides
2.7456789016723633,8.34710693359375,Sesquiterpenoids
-3.6991147994995117,7.883650302886963,Triterpenoids
-3.949552536010742,7.739694118499756,Triterpenoids
-3.0130879878997803,8.207919120788574,Triterpenoids
-1.3460443019866943,9.722556114196777,Sesquiterpenoids
-0.9779070615768433,8.812753677368164,Sesquiterpenoids
-1.1850234270095825,8.924437522888184,Sesquiterpenoids
-1.1642088890075684,9.825648307800293,Sesquiterpenoids
-1.175937294960022,9.76745319366455,Sesquiterpenoids
-3.3003175258636475,8.31910514831543,Triterpenoids
-3.2400968074798584,8.38329792022705,Triterpenoids
5.7611517906188965,10.311880111694336,Isoflavonoids
4.220385551452637,12.458708763122559,Monoterpenoids
2.9599883556365967,8.147064208984375,Monoterpenoids
6.074568271636963,3.499978542327881,Oligopeptides
6.010617733001709,3.3985042572021484,Oligopeptides
6.0095696449279785,3.4146928787231445,Oligopeptides
6.001443862915039,3.4079105854034424,Oligopeptides
-2.905263900756836,6.292964935302734,Steroids
4.925094127655029,10.38076400756836,Sesquiterpenoids
0.06842019408941269,10.108695030212402,Macrolides
-2.046854019165039,8.865347862243652,Diterpenoids
-2.0846543312072754,8.951364517211914,Diterpenoids
-2.2706191539764404,8.666681289672852,Diterpenoids
-2.3031322956085205,9.038804054260254,Diterpenoids
-2.1617822647094727,8.955458641052246,Diterpenoids
-2.0323266983032227,8.958821296691895,Diterpenoids
-2.227168321609497,9.02902603149414,Diterpenoids
-2.2540640830993652,9.062179565429688,Diterpenoids
-2.220750331878662,9.05355453491211,Diterpenoids
-2.5378661155700684,8.559822082519531,Diterpenoids
-1.0813963413238525,9.755555152893066,Sesquiterpenoids
-1.1403173208236694,9.518086433410645,Sesquiterpenoids
-0.959758996963501,9.520523071289062,Sesquiterpenoids
-0.7281785011291504,10.013280868530273,Diterpenoids
-0.7110747694969177,10.211977005004883,Diterpenoids
-0.8983986377716064,10.161052703857422,Diterpenoids
-0.7633618712425232,10.424307823181152,Diterpenoids
-0.1623132973909378,10.023391723632812,Sesquiterpenoids
3.219649076461792,6.897624492645264,Linear polyketides
0.2137598842382431,10.40771198272705,Sesquiterpenoids
0.1346508115530014,10.26489543914795,Sesquiterpenoids
0.0466202087700367,10.341456413269043,Sesquiterpenoids
-0.22949905693531036,10.38687515258789,Diterpenoids
-0.2760554254055023,10.431528091430664,Diterpenoids
0.04767636954784393,10.353776931762695,Sesquiterpenoids
-0.2552967071533203,10.1998872756958,Sesquiterpenoids
-0.24393190443515778,10.172913551330566,Sesquiterpenoids
-0.14592412114143372,10.297813415527344,Sesquiterpenoids
-0.26280805468559265,10.154298782348633,Sesquiterpenoids
-0.2608308792114258,10.178885459899902,Sesquiterpenoids
-0.2113439440727234,10.111007690429688,Sesquiterpenoids
-0.4121558666229248,10.095541954040527,Sesquiterpenoids
0.10687504708766937,10.324310302734375,Sesquiterpenoids
0.02592405118048191,10.233534812927246,Sesquiterpenoids
0.18241217732429504,10.361379623413086,Sesquiterpenoids
0.13237589597702026,10.290205001831055,Sesquiterpenoids
-0.00631170766428113,10.381377220153809,Sesquiterpenoids
-0.03912367299199104,10.394437789916992,Sesquiterpenoids
-0.20946457982063293,10.130084991455078,Sesquiterpenoids
-0.32154718041419983,10.055420875549316,Sesquiterpenoids
-0.34497690200805664,10.178373336791992,Sesquiterpenoids
-0.38356852531433105,10.466206550598145,Diterpenoids
-0.3755108118057251,10.401205062866211,Diterpenoids
-0.0965166911482811,10.40341567993164,Sesquiterpenoids
-0.17331558465957642,10.298677444458008,Sesquiterpenoids
0.05991644412279129,10.24644660949707,Sesquiterpenoids
0.10027150809764862,10.322698593139648,Sesquiterpenoids
0.03206900879740715,10.201150894165039,Sesquiterpenoids
-0.00874425284564495,10.245282173156738,Sesquiterpenoids
-0.13418549299240112,10.160990715026855,Sesquiterpenoids
-0.1072157546877861,10.17358684539795,Sesquiterpenoids
-2.1003994941711426,6.407164096832275,Steroids
-0.22806647419929504,10.102121353149414,Sesquiterpenoids
-0.17661233246326447,10.224896430969238,Sesquiterpenoids
-0.21344424784183502,10.26501178741455,Sesquiterpenoids
-0.18596652150154114,10.099207878112793,Sesquiterpenoids
0.02657700888812542,10.308603286743164,Sesquiterpenoids
0.027079988270998,10.319781303405762,Sesquiterpenoids
-0.1470744013786316,10.311909675598145,Sesquiterpenoids
-0.2419419288635254,10.339028358459473,Sesquiterpenoids
-0.28064557909965515,10.119900703430176,Sesquiterpenoids
-3.094712018966675,8.296673774719238,Triterpenoids
-0.5350763201713562,9.604251861572266,Sesquiterpenoids
-1.3691401481628418,9.45034408569336,Sesquiterpenoids
0.1758866012096405,7.446706295013428,Sesquiterpenoids
-1.1611701250076294,7.006749153137207,Triterpenoids
-1.261381983757019,7.113189697265625,Triterpenoids
-1.1007804870605469,6.911732196807861,Triterpenoids
-1.1232783794403076,6.902684688568115,Triterpenoids
-1.781199336051941,9.978348731994629,Sesquiterpenoids
0.05637035146355629,8.598396301269531,Diterpenoids
-3.1057450771331787,9.721887588500977,Diterpenoids
-1.7078018188476562,9.992215156555176,Sesquiterpenoids
0.3868579566478729,9.334716796875,Triterpenoids
-2.337071418762207,9.139669418334961,Diterpenoids
-0.8408812880516052,9.514725685119629,Sesquiterpenoids
-0.1182311624288559,7.165971755981445,Diterpenoids
0.03327522054314613,6.969995021820068,Diterpenoids
-2.8203625679016113,9.961380004882812,Diterpenoids
-2.810666084289551,9.96558952331543,Diterpenoids
-2.8631231784820557,10.036108016967773,Diterpenoids
-0.6597340106964111,8.513914108276367,Diterpenoids
6.296566963195801,9.588106155395508,Flavonoids
5.150042533874512,9.858068466186523,Meroterpenoids
0.08076479285955429,7.440112590789795,Diterpenoids
-0.18109577894210815,7.723482131958008,Diterpenoids
-3.0289320945739746,6.124853134155273,Steroids
-3.047083616256714,6.1380615234375,Steroids
-0.45294561982154846,8.102712631225586,Diterpenoids
-1.3231494426727295,8.978870391845703,Diterpenoids
0.04284116253256798,7.282193183898926,Diterpenoids
0.12685364484786987,7.437031269073486,Diterpenoids
0.13553042709827423,7.398848056793213,Diterpenoids
0.15637576580047607,7.40405797958374,Diterpenoids
0.08694987744092941,7.129420280456543,Diterpenoids
-0.004791811108589172,7.012424945831299,Diterpenoids
0.0708644837141037,7.031999588012695,Diterpenoids
0.07830061763525009,7.06166934967041,Diterpenoids
0.06637227535247803,7.096530437469482,Diterpenoids
-2.1880712509155273,8.87488842010498,Diterpenoids
0.13832418620586395,8.574067115783691,Diterpenoids
0.07579720765352249,10.262663841247559,Sesquiterpenoids
0.0024374560452997684,9.8412504196167,Sesquiterpenoids
0.06924743950366974,7.456514358520508,Diterpenoids
0.057863134890794754,8.812633514404297,Meroterpenoids
-3.182100296020508,7.946109294891357,Meroterpenoids
-0.6946068406105042,9.952104568481445,Monoterpenoids
-1.8384686708450317,8.609973907470703,Diterpenoids
-2.0841729640960693,8.79442310333252,Diterpenoids
-2.0465102195739746,8.890726089477539,Diterpenoids
-1.935826063156128,8.701031684875488,Diterpenoids
-2.0066709518432617,8.857002258300781,Diterpenoids
-0.4061219096183777,10.07742977142334,Sesquiterpenoids
-1.8705374002456665,8.779669761657715,Diterpenoids
-1.0920103788375854,6.871992111206055,Triterpenoids
0.37341371178627014,9.180834770202637,Sesquiterpenoids
-1.9326452016830444,8.706952095031738,Diterpenoids
-1.2214998006820679,9.495701789855957,Sesquiterpenoids
-1.6327401399612427,9.037650108337402,Diterpenoids
-1.1046024560928345,9.2261962890625,Sesquiterpenoids
-2.9920005798339844,9.016387939453125,Diterpenoids
-3.114034414291382,9.503816604614258,Diterpenoids
-3.0447094440460205,9.483773231506348,Diterpenoids
-2.3100333213806152,9.137911796569824,Diterpenoids
-1.9247380495071411,8.774374008178711,Diterpenoids
-0.2600105106830597,10.417369842529297,Macrolides
-1.2498899698257446,10.001571655273438,Sesquiterpenoids
-0.9214795827865601,9.07343578338623,Sesquiterpenoids
-1.0417734384536743,10.395883560180664,Sesquiterpenoids
-1.8373689651489258,10.098602294921875,Sesquiterpenoids
0.12557072937488556,8.557199478149414,Diterpenoids
-1.9909454584121704,10.03598690032959,Sesquiterpenoids
6.606421947479248,4.171225070953369,Oligopeptides
2.611699342727661,7.4542012214660645,Linear polyketides
-1.6978482007980347,9.671133995056152,Sesquiterpenoids
-3.1259124279022217,9.908549308776855,Diterpenoids
0.5834091305732727,10.024489402770996,Sesquiterpenoids
-0.595945417881012,10.383257865905762,Diterpenoids
-1.760048747062683,9.7486572265625,Sesquiterpenoids
0.19626472890377045,10.407963752746582,Sesquiterpenoids
0.4351244270801544,10.394380569458008,Sesquiterpenoids
0.3980797529220581,10.483673095703125,Sesquiterpenoids
-0.6938788890838623,8.504232406616211,Sesquiterpenoids
0.06100194901227951,7.077874183654785,Diterpenoids
0.10116212069988251,8.586143493652344,Diterpenoids
-0.19953615963459015,8.373991966247559,Diterpenoids
-0.19939135015010834,8.402765274047852,Sesquiterpenoids
0.06282593309879303,8.588271141052246,Diterpenoids
2.889848232269287,6.833501815795898,Linear polyketides
2.0123789310455322,8.133615493774414,Linear polyketides
-2.343344211578369,8.640767097473145,Meroterpenoids
-1.7724120616912842,9.39655590057373,Diterpenoids
-2.616051435470581,9.299312591552734,Diterpenoids
-2.356719493865967,9.194991111755371,Diterpenoids
-2.3576529026031494,9.12929630279541,Diterpenoids
-2.3125369548797607,9.16372013092041,Diterpenoids
-2.427908182144165,9.157767295837402,Diterpenoids
-2.5609726905822754,9.323508262634277,Diterpenoids
-3.123230218887329,9.314966201782227,Diterpenoids
-4.291520595550537,8.0469970703125,Diterpenoids
-4.244874954223633,8.075554847717285,Diterpenoids
-2.5629494190216064,8.958637237548828,Diterpenoids
-3.0400359630584717,9.083317756652832,Diterpenoids
-2.703174591064453,8.296470642089844,Triterpenoids
-2.4530324935913086,8.47208023071289,Meroterpenoids
0.4291662573814392,9.917290687561035,Sesquiterpenoids
-0.5245558619499207,8.662959098815918,Diterpenoids
-0.6606802940368652,8.799455642700195,Diterpenoids
-0.7142744064331055,8.812397956848145,Diterpenoids
0.05203930661082268,8.622356414794922,Diterpenoids
-0.14157888293266296,8.284790992736816,Diterpenoids
-0.4326891005039215,8.626996040344238,Diterpenoids
-0.4586343765258789,8.622461318969727,Diterpenoids
-0.5918876528739929,10.053552627563477,Sesquiterpenoids
-0.553383469581604,10.110713005065918,Sesquiterpenoids
-1.0546388626098633,9.29929256439209,Sesquiterpenoids
-1.61781907081604,9.674954414367676,Sesquiterpenoids
-1.4011871814727783,9.534443855285645,Sesquiterpenoids
-0.8623053431510925,10.083364486694336,Sesquiterpenoids
-0.7960270643234253,8.970562934875488,Diterpenoids
-0.8338383436203003,8.941547393798828,Diterpenoids
-0.9160156846046448,9.259705543518066,Sesquiterpenoids
-1.0435389280319214,9.231221199035645,Sesquiterpenoids
-0.9361081123352051,10.26391315460205,Diterpenoids
-1.178778052330017,8.925393104553223,Diterpenoids
-1.0919554233551025,8.77263069152832,Diterpenoids
-1.1395297050476074,9.01358413696289,Sesquiterpenoids
-1.4414994716644287,9.387332916259766,Sesquiterpenoids
-0.2859717011451721,9.535285949707031,Sesquiterpenoids
0.08860168606042862,8.557262420654297,Diterpenoids
0.10977957397699356,8.584874153137207,Diterpenoids
0.09720713645219803,8.57307243347168,Diterpenoids
0.10417799651622772,8.559921264648438,Diterpenoids
0.13786378502845764,8.533007621765137,Diterpenoids
0.09366501122713089,8.66414737701416,Diterpenoids
-1.110572338104248,8.722424507141113,Diterpenoids
-2.001385450363159,10.06540298461914,Sesquiterpenoids
6.327538013458252,6.889641761779785,Meroterpenoids
-0.9255561828613281,8.831639289855957,Diterpenoids
-1.4418387413024902,8.501442909240723,Triterpenoids
-0.3494513928890228,10.165857315063477,Sesquiterpenoids
-0.6496667265892029,10.031730651855469,Sesquiterpenoids
-2.6444599628448486,6.473114490509033,Steroids
-0.7183279991149902,10.339095115661621,Diterpenoids
-1.364614486694336,10.24179458618164,Sesquiterpenoids
-3.186249017715454,9.818377494812012,Diterpenoids
-3.165665864944458,9.848456382751465,Diterpenoids
-3.2079930305480957,9.806519508361816,Diterpenoids
-3.217082977294922,9.807766914367676,Diterpenoids
-3.206676721572876,9.779245376586914,Diterpenoids
-3.225282907485962,9.828250885009766,Diterpenoids
-3.189113140106201,9.788804054260254,Diterpenoids
-2.9662938117980957,9.924561500549316,Diterpenoids
-2.9050943851470947,10.065628051757812,Diterpenoids
-3.065089225769043,9.92372989654541,Diterpenoids
-3.1441116333007812,9.956335067749023,Sesquiterpenoids
-3.120917320251465,9.914432525634766,Diterpenoids
-3.078639030456543,9.953049659729004,Diterpenoids
-3.106750011444092,9.950745582580566,Diterpenoids
-3.145829677581787,9.95356273651123,Sesquiterpenoids
-3.0709681510925293,9.928606033325195,Diterpenoids
-3.145862102508545,9.779194831848145,Diterpenoids
-3.1792142391204834,9.834200859069824,Diterpenoids
-3.141961097717285,9.891441345214844,Diterpenoids
-3.1565566062927246,9.931059837341309,Diterpenoids
-0.654290497303009,10.132235527038574,Sesquiterpenoids
0.003966593183577061,9.620807647705078,Sesquiterpenoids
-0.07567790895700455,9.843828201293945,Sesquiterpenoids
-1.3145458698272705,10.165956497192383,Diterpenoids
-1.2291853427886963,10.170071601867676,Sesquiterpenoids
-1.1822022199630737,10.182342529296875,Sesquiterpenoids
-0.18708772957324982,9.913244247436523,Sesquiterpenoids
-1.1621328592300415,10.207415580749512,Sesquiterpenoids
-1.1720181703567505,10.031262397766113,Sesquiterpenoids
-0.8138914704322815,10.46390438079834,Diterpenoids
-1.1419789791107178,10.264521598815918,Sesquiterpenoids
-0.9244942665100098,10.399903297424316,Diterpenoids
-1.0559580326080322,10.340788841247559,Diterpenoids
0.07659033685922623,8.544744491577148,Diterpenoids
-0.9226210117340088,10.334123611450195,Sesquiterpenoids
-0.9182297587394714,10.300435066223145,Sesquiterpenoids
-0.9831932783126831,10.483243942260742,Diterpenoids
-0.45712295174598694,10.4622802734375,Diterpenoids
-0.9553823471069336,10.433238983154297,Diterpenoids
-0.9865363836288452,10.511256217956543,Diterpenoids
-0.6379878520965576,10.377751350402832,Diterpenoids
-0.3208818733692169,10.416528701782227,Diterpenoids
-0.622397780418396,9.918490409851074,Sesquiterpenoids
-1.7258661985397339,10.038811683654785,Sesquiterpenoids
-1.7410205602645874,10.040360450744629,Sesquiterpenoids
-3.1243386268615723,9.992033958435059,Sesquiterpenoids
-0.2281322330236435,10.142895698547363,Diterpenoids
-1.8167680501937866,10.090067863464355,Sesquiterpenoids
-1.577823519706726,10.036575317382812,Sesquiterpenoids
-1.090423822402954,9.341349601745605,Sesquiterpenoids
-0.3707475960254669,9.79269790649414,Sesquiterpenoids
-0.9580701589584351,8.074132919311523,Diterpenoids
-0.9767146706581116,8.072210311889648,Diterpenoids
2.6027345657348633,9.683256149291992,Monoterpenoids
-0.06682226061820984,8.320636749267578,Sesquiterpenoids
-0.11482858657836914,9.360790252685547,Sesquiterpenoids
-0.5244841575622559,9.65787124633789,Sesquiterpenoids
-0.4375242292881012,9.034479141235352,Sesquiterpenoids
-0.470474511384964,9.48050594329834,Sesquiterpenoids
-0.6479482650756836,9.643806457519531,Sesquiterpenoids
-0.05569778010249138,9.62640380859375,Sesquiterpenoids
0.01072999369353056,8.167858123779297,Sesquiterpenoids
-0.5724761486053467,9.256759643554688,Sesquiterpenoids
-1.3064887523651123,10.22914981842041,Tryptophan alkaloids
6.036091327667236,3.435962677001953,Oligopeptides
-0.661409854888916,8.875275611877441,Sesquiterpenoids
3.898519277572632,9.64877986907959,Cyclic polyketides
4.24650764465332,9.819672584533691,Sesquiterpenoids
-0.34006527066230774,10.447057723999023,Diterpenoids
-0.7360122203826904,10.478717803955078,Diterpenoids
1.7346352338790894,8.570703506469727,Meroterpenoids
5.4154887199401855,8.68301773071289,Meroterpenoids
2.962590456008911,8.133505821228027,Monoterpenoids
-3.096210241317749,9.98090648651123,Diterpenoids
5.691092491149902,9.417987823486328,Coumarins
3.0006628036499023,8.014107704162598,Monoterpenoids
5.653518199920654,9.942466735839844,Coumarins
6.411705017089844,7.4385457038879395,Tryptophan alkaloids
6.252675533294678,8.078640937805176,Polycyclic aromatic polyketides
5.376668930053711,8.833230018615723,Flavonoids
5.499372482299805,9.609549522399902,Coumarins
6.335480690002441,3.922454357147217,Oligopeptides
2.989830732345581,8.134241104125977,Monoterpenoids
4.569721221923828,12.857194900512695,Monoterpenoids
2.9925155639648438,8.17281436920166,Sesquiterpenoids
-2.1909444332122803,9.611348152160645,Diterpenoids
-4.433432102203369,7.894791126251221,Triterpenoids
2.979963779449463,8.11355209350586,Sesquiterpenoids
2.909750461578369,8.119176864624023,Monoterpenoids
0.09239602833986282,8.030217170715332,Diterpenoids
0.10101769119501114,8.09272289276123,Diterpenoids
0.06035355105996132,8.074631690979004,Diterpenoids
0.09550023823976517,8.072430610656738,Diterpenoids
-2.8364474773406982,9.791777610778809,Diterpenoids
2.981327772140503,8.211360931396484,Sesquiterpenoids
-2.6547656059265137,5.6338090896606445,Steroids
-2.665081739425659,5.583170413970947,Steroids
5.854880332946777,5.731512069702148,Monoterpenoids
3.022066593170166,8.2320556640625,Triterpenoids
3.0105221271514893,8.045877456665039,Monoterpenoids
6.456600666046143,6.902966499328613,Tryptophan alkaloids
-1.5487921237945557,10.08060359954834,Sesquiterpenoids
-2.334583282470703,9.634767532348633,Diterpenoids
-2.2765839099884033,9.607351303100586,Diterpenoids
-2.350156784057617,9.493179321289062,Diterpenoids
-2.274618625640869,9.62899112701416,Diterpenoids
-2.358644962310791,9.557499885559082,Diterpenoids
-0.1051456555724144,7.0598297119140625,Diterpenoids
2.86348819732666,8.660943031311035,Coumarins
2.8675436973571777,8.914261817932129,Coumarins
-0.13916988670825958,7.059238910675049,Diterpenoids
-2.813257932662964,9.404333114624023,Diterpenoids
-2.9090285301208496,8.446518898010254,Diterpenoids
-1.6576731204986572,10.0650634765625,Diterpenoids
-1.7698169946670532,10.043875694274902,Sesquiterpenoids
-1.7295726537704468,10.063139915466309,Diterpenoids
-1.6790462732315063,10.130844116210938,Diterpenoids
-1.706898808479309,10.095891952514648,Diterpenoids
-2.4009227752685547,9.490744590759277,Diterpenoids
-2.377763509750366,9.754826545715332,Diterpenoids
-2.575446844100952,10.07969856262207,Diterpenoids
-4.304564476013184,7.953556537628174,Diterpenoids
-2.554112195968628,9.49475383758545,Diterpenoids
-2.6875455379486084,9.724966049194336,Diterpenoids
-3.0569071769714355,9.396150588989258,Diterpenoids
-2.3824357986450195,9.454238891601562,Diterpenoids
7.003995418548584,10.962034225463867,Sesquiterpenoids
4.92043399810791,12.239453315734863,Diterpenoids
8.20920181274414,6.922351360321045,Tryptophan alkaloids
-2.4433913230895996,9.069469451904297,Diterpenoids
-2.2293641567230225,9.201388359069824,Diterpenoids
-2.537970542907715,6.110138893127441,Steroids
2.5217642784118652,12.802946090698242,Monoterpenoids
2.9409327507019043,13.051355361938477,Tyrosine alkaloids
2.9290194511413574,12.913549423217773,Monoterpenoids
2.543985366821289,12.828267097473145,Monoterpenoids
-2.195310592651367,9.729192733764648,Monoterpenoids
-2.423968553543091,5.968682289123535,Steroids
-2.4494526386260986,6.124967098236084,Steroids
